docs,embeddings
"classification: The [Wallet Selector](https://github.com/near/wallet-selector) is a `JS`/`TS` library that lets users connect to your application using their preferred wallet. 

![Preview](/docs/assets/wallet-selector-preview.png)
*Initial screen of [Wallet Selector](https://near.github.io/wallet-selector/)*


 List of NEAR Wallets 

Here is a list of user-friendly wallets that support the NEAR blockchain, you can find more at the [NEAR Wallets](https://wallet.near.org/) page.

- [HERE Wallet](https://www.herewallet.app/): Non-custodial mobile wallet with a friendly user interface and advanced features.

- [Meteor Wallet](https://wallet.meteorwallet.app/): Both a browser and extension wallet, with advanced NFT features.

- [Mintbase Wallet](https://wallet.mintbase.xyz/): A passkey meta-transaction, browser wallet, with advanced NFT and AI features. If youre looking to integrate Mintbase Wallet into your applications, [check this tutorial](https://docs.mintbase.xyz/wallet/integrating-mintbase-wallet) to get started.

- [MyNearWallet](https://mynearwallet.com/): A browser based wallet that offers the same UI and features of `wallet.near.org`.

- [NEAR Mobile](https://nearmobile.app/): A non-custodial wallet that is easy to use and well designed to manage your crypto wherever you go.

- [Nightly Wallet](https://wallet.nightly.app/download): A mobile and extension wallet, with support for multiple ecosystems.

- [Sender Wallet](https://sender.org/): Security-audited mobile & extension wallet with 1M+ users, supporting NEAR & Aurora.

- [WELLDONE Wallet](https://welldonestudio.io/): A multi-chain extension wallet that gives you control over all your assets from a single platform.



---

## Unlocking the wallet ecosystem

Wallet Selector makes it easy for users to interact with dApps by providing an abstraction over various wallets and wallet types within the NEAR ecosystem.

:::info

You can check the current list of supported wallets in the [README.md](https://github.com/near/wallet-selector/blob/main/README.md) file of near/wallet-selector repository.

:::

---

## Install

The easiest way to use NEAR Wallet Selector is to install the core package from the NPM registry, some packages may require near-api-js v0.44.2 or above check them at packages.

__CODE_BLOCK_0__

__CODE_BLOCK_1__

Next, youll need to install the wallets you want to support:

__CODE_BLOCK_2__

---

## Setup Wallet Selector

Optionally, you can install our [`modal-ui`](https://www.npmjs.com/package/@near-wallet-selector/modal-ui) or [`modal-ui-js`](https://www.npmjs.com/package/@near-wallet-selector/modal-ui-js) package for a pre-built interface that wraps the `core` API and presents the supported wallets:

__CODE_BLOCK_3__

Then use it in your dApp:

__CODE_BLOCK_4__

:::info Required CSS

To integrate the Wallet Selector, you also need to include the required CSS:

__CODE_BLOCK_5__

:::

---

## Reference

The API reference of the selector can be found [`here`](https://github.com/near/wallet-selector/blob/main/packages/core/docs/api/selector.md)

### Sign in

__CODE_BLOCK_6__

### Sign out

__CODE_BLOCK_7__

### Get accounts

__CODE_BLOCK_8__

### Verify Owner

__CODE_BLOCK_9__

### Sign and send transaction

__CODE_BLOCK_10__

### Sign and send transactions

__CODE_BLOCK_11__
","[-0.00949859619140625, 0.08978271484375, -0.142578125, -0.070556640625, 0.04400634765625, -0.05194091796875, 0.002841949462890625, 0.0186004638671875, -0.0027599334716796875, -0.038818359375, -0.0247344970703125, 0.01812744140625, 0.059844970703125, 0.06256103515625, 0.003345489501953125, -0.0083770751953125, 0.0023193359375, 0.0022716522216796875, 0.0936279296875, 0.002349853515625, -0.061492919921875, -0.05743408203125, -0.06158447265625, -0.04302978515625, 0.073486328125, -0.00267791748046875, -0.003635406494140625, 0.01265716552734375, -0.01517486572265625, 0.0582275390625, 0.0152587890625, -0.04034423828125, 0.0092926025390625, 0.018585205078125, -0.01214599609375, -0.062347412109375, 0.0576171875, -0.02410888671875, -0.018035888671875, -0.0045318603515625, 0.01082611083984375, 0.012847900390625, -0.0131378173828125, -0.041717529296875, 0.076904296875, -0.0189971923828125, 0.1199951171875, 0.056640625, 0.06884765625, -0.066650390625, -0.01654052734375, 0.0433349609375, -0.020111083984375, 0.053985595703125, 0.0421142578125, -0.029876708984375, 0.017547607421875, -0.0226287841796875, 0.005954742431640625, -0.036224365234375, 0.0941162109375, 0.060882568359375, 0.007602691650390625, 0.082763671875, 0.047698974609375, 0.037628173828125, 0.0018129348754882812, 0.00638580322265625, 0.035247802734375, -0.00036072731018066406, 0.04681396484375, -0.0025539398193359375, 0.034637451171875, 0.04022216796875, 0.04888916015625, 0.0147857666015625, 0.0147552490234375, -0.03155517578125, -0.0251007080078125, 0.030792236328125, 0.0345458984375, -0.01947021484375, 0.048797607421875, 0.0169525146484375, 0.0200958251953125, -0.011138916015625, 0.0022640228271484375, -0.018035888671875, -0.0182952880859375, 0.06573486328125, 0.004550933837890625, -0.0070037841796875, 0.00298309326171875, 0.0133209228515625, -0.0684814453125, 0.09429931640625, 0.0120697021484375, 0.01076507568359375, -0.0283050537109375, -0.032562255859375, -0.017730712890625, -0.0457763671875, 0.0224761962890625, 0.0129547119140625, 0.068115234375, 0.0345458984375, -0.0294189453125, 0.02838134765625, 0.00959014892578125, 0.0002307891845703125, -0.00457000732421875, -0.026123046875, 0.021331787109375, -0.04180908203125, 0.019256591796875, 0.0265960693359375, 0.003688812255859375, 0.0042724609375, 0.03570556640625, 0.07000732421875, 0.01142120361328125, 0.00638580322265625, 0.008941650390625, 0.00910186767578125, 0.0582275390625, -0.036346435546875, -0.0574951171875, -0.08209228515625, 0.035675048828125, -0.051513671875, -0.014404296875, -0.0032482147216796875, 0.0057525634765625, -0.038726806640625, 0.026458740234375, 0.07159423828125, 0.00975799560546875, -0.00298309326171875, -0.01342010498046875, -0.015777587890625, 0.0282135009765625, -0.004138946533203125, -0.029876708984375, 0.00394439697265625, -0.0032196044921875, -0.06842041015625, -0.0016803741455078125, -0.004772186279296875, -0.035125732421875, -0.0411376953125, 0.0007176399230957031, 0.0272216796875, -0.0274658203125, 0.0482177734375, 0.0081024169921875, -0.0687255859375, 0.035430908203125, -0.036865234375, 0.0665283203125, 0.064453125, 0.052032470703125, 0.0084381103515625, -0.01287078857421875, 0.04925537109375, 0.0033664703369140625, -0.0621337890625, 0.03155517578125, 0.04248046875, 0.042510986328125, 0.04949951171875, -0.04144287109375, -0.0015974044799804688, -0.00635528564453125, -0.01168060302734375, 0.020111083984375, 0.019256591796875, 0.0540771484375, -0.0013065338134765625, 0.031982421875, -0.0224609375, 0.053924560546875, -0.06695556640625, 0.032135009765625, 0.0251617431640625, -0.0274810791015625, 0.0224761962890625, -0.0023937225341796875, -0.01317596435546875, 0.0009293556213378906, -0.07086181640625, 0.035186767578125, -0.01580810546875, -0.0809326171875, 0.0079803466796875, -0.06378173828125, -0.0150146484375, 0.044708251953125, -0.020172119140625, 0.03839111328125, -0.054931640625, -0.02557373046875, 0.0279541015625, -0.046356201171875, 0.035858154296875, -0.048675537109375, 0.052459716796875, -0.0028781890869140625, 0.01248931884765625, -8.511543273925781e-05, 0.0311431884765625, 0.0689697265625, -0.054473876953125, -0.039764404296875, -0.0281524658203125, -0.0134124755859375, 0.020416259765625, -0.0084686279296875, -0.0294036865234375, -0.021087646484375, 0.017303466796875, 0.032989501953125, -0.02099609375, -0.00586700439453125, -0.0103607177734375, 0.0440673828125, -0.031402587890625, -0.047698974609375, 0.00946044921875, -0.002269744873046875, 0.007511138916015625, -0.073974609375, -0.02581787109375, 0.04473876953125, 0.0229034423828125, -0.0031375885009765625, 0.035247802734375, 0.034576416015625, 0.055908203125, -0.009246826171875, -0.004467010498046875, 0.0408935546875, 0.01154327392578125, -0.0247802734375, 0.02569580078125, -0.0633544921875, 0.022369384765625, -0.00803375244140625, -0.055633544921875, 0.0016155242919921875, 0.0460205078125, 0.006381988525390625, -0.005870819091796875, 0.052093505859375, -0.0090484619140625, 0.0127105712890625, 0.007350921630859375, -0.043121337890625, -0.030792236328125, 0.0155487060546875, -0.01378631591796875, 0.005283355712890625, -0.03350830078125, 0.060577392578125, -0.036346435546875, 0.03741455078125, -0.0245513916015625, -0.0240325927734375, -0.0004551410675048828, 0.0200042724609375, -0.04638671875, 0.0109405517578125, 0.0318603515625, -0.0131683349609375, 0.023345947265625, -0.0030612945556640625, -0.002227783203125, 0.007617950439453125, 0.004940032958984375, -0.005329132080078125, 0.03778076171875, -0.0137939453125, -0.0302581787109375, -0.0237274169921875, 0.00543975830078125, -0.0009946823120117188, 0.032135009765625, -0.0024051666259765625, 0.024566650390625, 0.05413818359375, -0.0281219482421875, 0.055450439453125, -0.004695892333984375, -0.0024566650390625, 0.003963470458984375, -0.004062652587890625, -0.02166748046875, 0.0296630859375, 0.0003845691680908203, -0.0380859375, -0.01531982421875, 0.041595458984375, 0.044281005859375, 0.07281494140625, 0.035919189453125, -0.0007686614990234375, -0.02276611328125, 0.0226593017578125, -0.0101318359375, 0.020599365234375, 0.0254669189453125, -0.018524169921875, -0.0194549560546875, -0.0214080810546875, 0.011566162109375, -0.056884765625, 0.0673828125, 0.03277587890625, 0.038177490234375, 0.0467529296875, -0.07965087890625, 0.0246734619140625, -0.003070831298828125, -0.0025997161865234375, -0.07080078125, 0.043426513671875, 0.056365966796875, -0.0258026123046875, 0.01849365234375, 0.008636474609375, -0.043548583984375, 0.0203094482421875, 0.04864501953125, 0.0221405029296875, -0.056060791015625, -0.07391357421875, -0.00701141357421875, 0.026336669921875, -0.00799560546875, 0.040008544921875, 0.037322998046875, 0.061492919921875, -0.0287322998046875, 0.017059326171875, -0.0309295654296875, -0.08038330078125, 0.01110076904296875, -0.037994384765625, 0.007259368896484375, 0.06951904296875, 0.00925445556640625, -0.052764892578125, -0.025634765625, -0.007602691650390625, -0.04693603515625, -0.03131103515625, -0.0228271484375, -0.034942626953125, 0.0177764892578125, -0.0028362274169921875, -0.0203857421875, 0.0138397216796875, 0.050201416015625, 0.017486572265625, -0.0574951171875, 0.0139923095703125, 0.038238525390625, 0.038055419921875, -0.040557861328125, -0.00615692138671875, -0.0153961181640625, 0.0177001953125, -0.060028076171875, -0.01158905029296875, 0.0134124755859375, 0.0260162353515625, -0.0116119384765625, -0.09429931640625, -0.0013637542724609375, 0.041839599609375, 0.01546478271484375, -0.03668212890625, -0.016693115234375, 0.0288848876953125, 0.017669677734375, 0.0501708984375, 0.03350830078125, 0.0241851806640625, -0.05218505859375, 0.0281524658203125, 0.0093536376953125, 0.002857208251953125, 0.00933074951171875, -0.031982421875, 0.000659942626953125, -0.0024204254150390625, 0.005641937255859375, 0.05206298828125, -0.041046142578125, -0.027801513671875, 0.046112060546875, -0.08087158203125, -0.02557373046875, -0.02520751953125, -0.060760498046875, 0.0012178421020507812, 0.0029697418212890625, -0.0377197265625, -0.0208282470703125, 0.0189208984375, -0.0443115234375, 0.036346435546875, 0.00830841064453125, -0.0228424072265625, -0.042877197265625, -0.0188140869140625, -0.002655029296875, 0.06341552734375, -0.059112548828125, 0.0182342529296875, -0.0081787109375, -0.00978851318359375, 0.053131103515625, 0.006778717041015625, 0.01139068603515625, 0.00930023193359375, 0.053863525390625, 0.052734375, 0.0482177734375, 0.0270538330078125, -0.032623291015625, 0.0217742919921875, 0.024261474609375, 0.058349609375, 0.01233673095703125, -0.045623779296875, 0.0246429443359375, -0.0263214111328125, 0.00586700439453125, -0.0250244140625, 0.0283050537109375, 0.0693359375, -0.046356201171875, -0.02752685546875, -0.064453125, 0.03564453125, 0.07342529296875, 0.05316162109375, -0.0008082389831542969, -0.037933349609375, -0.00885772705078125, -0.01142120361328125, -0.00290679931640625, 0.0104522705078125, 0.037384033203125, 0.0699462890625, -0.003688812255859375, -0.0277252197265625, -0.0283660888671875, 0.06646728515625, 0.01428985595703125, -0.04107666015625, 0.038818359375, -0.044189453125, 0.0291595458984375, 0.0052490234375, 0.0015535354614257812, 0.023193359375, -0.0026226043701171875, 0.040985107421875, 0.02740478515625, -0.029571533203125, -0.004184722900390625, 0.009918212890625, -0.0697021484375, -0.022552490234375, -0.0462646484375, 0.058868408203125, -0.0099945068359375, -0.005794525146484375, 0.04058837890625, -0.0202178955078125, 0.0217132568359375, -0.00836181640625, -0.00122833251953125, -0.0164642333984375, 0.040069580078125, 0.0201873779296875, -0.0404052734375, -0.037353515625, -0.033447265625, 0.06451416015625, -0.0168609619140625, 0.0275115966796875, 0.01363372802734375, -0.01282501220703125, -0.0008816719055175781, -0.0002186298370361328, 0.0175933837890625, 0.040435791015625, 0.0016841888427734375, 0.046905517578125, 0.03515625, -0.03521728515625, 0.0131378173828125, 0.0221099853515625, -0.0273895263671875, 0.0038356781005859375, -0.054779052734375, 0.0189971923828125, -0.01059722900390625, -0.079345703125, -0.0250091552734375, -0.0178070068359375, 0.0144500732421875, 0.034912109375, -0.056427001953125, 0.0005445480346679688, -0.04736328125, -0.0506591796875, 0.009246826171875, -0.0122833251953125, -0.017852783203125, 0.003620147705078125, -0.036895751953125, -0.061065673828125, 0.0129852294921875, 0.00418853759765625, -0.0479736328125, 0.040863037109375, -0.00739288330078125, 0.012420654296875, 0.048614501953125, 0.00911712646484375, 0.0187530517578125, 0.031402587890625, 0.0158843994140625, -0.02313232421875, 0.049560546875, 0.017669677734375, 0.0225067138671875, 0.01947021484375, -0.002925872802734375, 0.01947021484375, 0.034881591796875, -0.004535675048828125, -0.0260162353515625, 0.01021575927734375, 0.0511474609375, -0.036346435546875, -0.06475830078125, 0.033905029296875, 0.004852294921875, 0.0147247314453125, -0.004642486572265625, 0.0308380126953125, -0.0271453857421875, -0.0316162109375, -0.0303497314453125, -0.016571044921875, -0.01299285888671875, 0.01312255859375, 0.0102996826171875, 0.03692626953125, 0.050811767578125, 0.0111846923828125, -0.038818359375, 0.01050567626953125, -0.0263824462890625, 0.00502777099609375, 0.034515380859375, -0.01265716552734375, -0.032562255859375, 0.0003612041473388672, -0.0408935546875, 0.03875732421875, -0.021453857421875, -0.0303497314453125, 0.0241851806640625, -0.0316162109375, -0.0261993408203125, 0.0022258758544921875, -0.0210723876953125, 0.05450439453125, 0.01336669921875, -0.037872314453125, 0.01617431640625, -0.017242431640625, -0.037445068359375, 0.01316070556640625, -0.052978515625, 0.006443023681640625, -0.0230560302734375, 0.029510498046875, -0.0440673828125, -0.0316162109375, 0.033416748046875, 0.025970458984375, -0.05194091796875, -0.07147216796875, -0.0718994140625, -0.01326751708984375, -0.04522705078125, 0.07928466796875, -0.0250091552734375, -0.035888671875, 0.04119873046875, -0.031097412109375, 0.002735137939453125, -0.015289306640625, 0.020416259765625, -0.0005817413330078125, 0.002399444580078125, -0.0217742919921875, -0.050201416015625, -0.0012607574462890625, 0.0264434814453125, 0.01465606689453125, 0.021942138671875, 0.00908660888671875, -0.0230560302734375, -0.052825927734375, -0.032012939453125, 0.01013946533203125, -0.0323486328125, 0.00592041015625, -0.00567626953125, -0.03265380859375, -0.0269317626953125, -0.0406494140625, 0.0209503173828125, -0.0033168792724609375, -0.017181396484375, -0.054779052734375, -0.01983642578125, -0.0577392578125, 0.025848388671875, -0.0246734619140625, -0.039398193359375, 0.0341796875, 0.0140228271484375, 0.0506591796875, -0.045166015625, 0.01247406005859375, 0.058868408203125, 0.0712890625, -0.046630859375, -0.01300811767578125, 0.058349609375, 0.0278472900390625, -0.03997802734375, 0.1068115234375, 0.052032470703125, 0.0298919677734375, 0.0021266937255859375, 0.0010223388671875, 0.01346588134765625, -0.0174713134765625, -0.07061767578125, -0.07763671875, -0.06488037109375, 0.0014257431030273438, -0.003444671630859375, -0.04144287109375, 0.0223236083984375, -0.0218658447265625, 0.0300445556640625, -0.03582763671875, 0.01047515869140625, -0.072998046875, -0.031707763671875, 0.0005021095275878906, 0.039215087890625, -0.03857421875, 0.0237579345703125, -0.007350921630859375, -0.0016736984252929688, 0.0413818359375, -0.0016527175903320312, 0.0308837890625, -0.07501220703125, -0.00182342529296875, 0.008575439453125, -0.0010929107666015625, -0.0413818359375, -0.0279388427734375, -0.033538818359375, 0.00691986083984375, -0.006473541259765625, -0.0496826171875, -0.03204345703125, -0.0023555755615234375, -0.0799560546875, 0.013153076171875, -0.01092529296875, -0.00506591796875, 0.0011196136474609375, 0.04522705078125, -0.033477783203125, -0.052886962890625, 0.0504150390625, -0.0188140869140625, 0.0244140625, 0.014617919921875, 0.0350341796875, -0.0203399658203125, 7.647275924682617e-05, 0.021881103515625, 0.019989013671875, -0.052734375, -0.03875732421875, 0.01436614990234375, 0.00986480712890625, -0.005741119384765625, 0.047698974609375, 0.0146026611328125, 0.0301513671875, 0.031768798828125, -0.0247650146484375, -0.03985595703125, 0.023040771484375, 0.024139404296875, -0.0218505859375, -0.0341796875, -0.01806640625, -0.06671142578125, -0.0015058517456054688, 0.0138092041015625, -0.0303192138671875, 0.0009927749633789062, -0.00911712646484375, -0.059234619140625, -0.03594970703125, -0.01544952392578125, 0.04803466796875, -0.05352783203125, 0.02923583984375, -0.049224853515625, -0.045440673828125, -0.037628173828125, -0.038238525390625, -0.0411376953125, -0.0149993896484375, -0.0189056396484375, -0.01134490966796875, -0.003696441650390625, -0.03802490234375, 0.0036449432373046875, 0.041229248046875, 0.016021728515625, -0.0038394927978515625, 0.0296630859375, -0.0050506591796875, -0.005001068115234375, 0.006778717041015625, -0.004566192626953125, 0.02984619140625, 0.038848876953125, 0.007122039794921875, 0.0811767578125, 0.0567626953125, 0.032196044921875, -0.04107666015625, 0.01678466796875, 0.0280914306640625, -0.032989501953125, -0.07861328125, -0.034637451171875, -0.02294921875]"
